usage_id,customer_id,call_minutes,data_used_gb,sms_count,usage_date
15330,1669,114.9,61.38,137,2025-01-07
15331,4573,212.24,82.95,17,2024-06-16
15332,2610,327.15,62.63,230,2025-04-04
15333,5199,444.07,34.12,312,2024-07-24
15334,78,247.97,36.54,249,2024-09-27
15335,1803,140.86,15.18,53,2024-09-09
15336,2729,87.04,89.14,192,2024-08-15
15337,5734,55.61,26.13,74,2025-03-06
15338,6119,455.07,53.24,82,2024-07-24
15339,4183,177.61,31.62,480,2025-04-20
15340,9496,136.87,76.02,418,2025-02-08
15341,5747,241.83,3.96,176,2025-02-16
15342,361,69.4,72.56,493,2024-08-28
15343,2031,80.32,89.84,365,2025-02-04
15344,1749,250.44,67.21,380,2024-10-27
15345,6665,496.97,81.41,396,2024-11-03
15346,7736,350.96,27.12,95,2025-04-04
15347,4536,78.49,87.35,497,2024-09-19
15348,9240,254.97,84.09,469,2024-09-01
15349,1033,455.63,89.05,198,2024-09-21
15350,1845,131.95,0.06,98,2025-03-21
15351,6818,410.33,96.44,288,2024-12-24
15352,2644,192.78,54.63,444,2025-03-20
15353,4233,19.47,12.39,463,2025-02-04
15354,263,61.4,7.3,264,2024-08-28
15355,3703,310.47,35.39,157,2024-07-04
15356,7474,117.6,17.86,303,2024-09-04
15357,2616,304.48,69.6,1,2025-02-22
15358,8512,9.97,64.46,395,2025-04-19
15359,3742,382.01,11.0,141,2025-04-01
15360,257,59.79,65.17,69,2024-04-30
15361,5652,491.59,30.34,390,2024-11-04
15362,7382,456.6,46.13,187,2024-07-23
15363,6777,240.43,29.71,96,2025-02-04
15364,4315,433.92,57.0,251,2024-06-02
15365,9604,106.19,44.91,3,2024-11-23
15366,5578,465.07,6.41,197,2024-09-16
15367,9617,464.43,91.09,429,2024-08-29
15368,3930,471.57,20.05,82,2024-09-01
15369,9609,285.02,10.81,491,2025-02-19
15370,8686,278.86,80.44,124,2024-11-23
15371,1919,362.19,53.81,37,2024-11-05
15372,7110,187.23,60.85,92,2025-04-24
15373,2341,305.66,17.74,165,2024-07-05
15374,6531,311.85,50.72,13,2025-04-12
15375,1000,352.87,68.75,326,2024-05-23
15376,532,60.67,35.59,448,2024-11-19
15377,3057,69.09,32.52,15,2024-05-04
15378,7307,8.83,90.3,246,2024-07-02
15379,4143,21.04,10.68,241,2025-01-19
15380,2233,364.93,47.81,97,2025-01-25
15381,4648,196.52,30.15,309,2025-02-11
15382,3495,185.53,64.64,473,2025-03-31
15383,2851,415.46,2.44,271,2024-10-14
15384,6387,472.5,73.17,364,2024-12-07
15385,8782,425.05,74.12,451,2024-05-25
15386,6977,278.91,65.66,148,2024-10-22
15387,7631,308.26,51.07,233,2024-10-03
15388,5305,137.21,99.86,381,2024-10-17
15389,6567,493.56,59.91,242,2025-04-25
15390,6309,24.81,8.52,151,2025-04-25
15391,638,375.26,36.21,221,2025-01-07
15392,8499,438.81,22.92,338,2025-03-12
15393,3512,358.03,68.7,434,2024-08-03
15394,8828,460.66,23.0,379,2025-04-09
15395,3991,135.96,22.96,358,2025-04-18
15396,1895,237.71,57.86,500,2024-09-03
15397,6039,253.63,20.52,497,2024-10-22
15398,9664,474.14,70.84,92,2024-08-21
15399,4035,222.9,63.33,214,2024-06-11
15400,325,90.48,95.3,144,2025-03-03
15401,653,131.37,13.37,383,2024-11-25
15402,3392,333.49,98.04,471,2024-11-29
15403,2952,439.69,24.75,488,2025-01-27
15404,5552,401.18,50.51,120,2024-12-07
15405,8473,492.25,7.93,97,2024-12-26
15406,8610,456.86,67.46,444,2024-10-17
15407,6124,436.92,67.96,223,2024-07-25
15408,8219,39.27,8.42,339,2024-11-18
15409,1558,245.13,56.21,346,2025-02-27
15410,4264,372.34,95.28,246,2025-03-06
15411,5669,135.44,34.27,144,2024-05-04
15412,4475,118.62,71.13,188,2024-08-05
15413,7891,56.44,35.53,251,2024-08-03
15414,4105,10.52,83.66,234,2025-01-29
15415,4454,449.62,25.27,482,2025-01-18
15416,7626,183.39,8.34,254,2025-01-29
15417,6765,176.63,19.0,256,2025-02-15
15418,752,495.63,55.93,239,2024-09-18
15419,1890,452.2,66.67,155,2025-03-12
15420,6965,96.68,2.51,221,2024-09-04
15421,2188,276.55,90.91,472,2024-08-03
15422,4365,276.73,97.83,349,2024-07-28
15423,695,90.69,90.33,439,2025-04-03
15424,5438,220.43,98.75,473,2024-07-27
15425,9295,438.56,58.39,392,2024-06-02
15426,6508,165.1,64.76,446,2024-12-23
15427,8163,404.51,26.79,64,2024-09-24
15428,2557,276.0,41.87,337,2024-06-25
15429,3854,487.2,88.13,478,2024-05-20
15430,2301,161.92,36.14,190,2024-06-30
15431,5815,356.92,30.73,190,2024-07-04
15432,1512,114.3,97.74,229,2024-10-01
15433,888,476.22,60.54,116,2024-08-16
15434,7626,427.63,78.77,49,2024-09-04
15435,1541,19.54,58.09,217,2024-09-23
15436,4603,148.83,57.86,205,2025-02-21
15437,357,17.54,7.15,336,2025-02-13
15438,2286,398.25,2.92,255,2024-06-30
15439,5576,451.12,52.69,54,2024-12-03
15440,9445,430.51,58.04,32,2024-10-21
15441,5218,382.34,92.42,310,2024-05-27
15442,2099,347.29,26.08,345,2024-11-01
15443,2899,86.64,82.27,370,2024-11-07
15444,2814,464.61,29.26,303,2024-12-17
15445,5646,342.89,30.33,125,2024-07-03
15446,4829,129.15,48.68,170,2024-05-19
15447,6319,91.45,30.79,279,2025-02-06
15448,9112,487.09,76.84,478,2025-01-28
15449,6394,499.52,85.58,81,2024-10-08
15450,3987,462.73,5.63,430,2024-05-22
15451,1553,196.43,77.85,425,2024-10-05
15452,3058,115.73,44.84,385,2024-11-25
15453,1077,359.42,4.87,146,2024-08-22
15454,8106,323.06,61.37,74,2025-04-26
15455,8447,389.0,49.44,456,2024-11-01
15456,8062,412.0,48.19,34,2024-06-28
15457,9277,31.23,54.79,160,2025-01-18
15458,8276,213.22,0.19,433,2024-08-15
15459,7482,496.62,92.62,490,2024-11-07
15460,3716,219.88,81.22,80,2025-02-25
15461,7047,113.8,75.83,208,2024-11-10
15462,2582,277.97,63.82,1,2025-02-06
15463,4584,222.9,3.76,66,2024-09-22
15464,5827,316.31,40.49,358,2024-07-07
15465,963,151.93,3.6,82,2024-12-31
15466,5317,234.98,76.74,447,2024-09-23
15467,665,237.38,22.91,65,2025-04-20
15468,8945,487.38,34.21,175,2024-09-09
15469,9269,118.93,46.93,323,2024-09-05
15470,6032,190.83,60.43,202,2025-01-18
15471,2996,229.2,67.99,235,2024-08-18
15472,963,407.79,83.43,477,2025-03-10
15473,4297,454.7,58.74,129,2025-04-22
15474,3681,57.6,43.82,163,2024-08-21
15475,4725,457.45,14.2,267,2024-10-17
15476,4228,480.46,22.46,403,2024-08-16
15477,3996,267.98,88.54,448,2025-03-01
15478,253,272.73,25.18,464,2024-10-25
15479,3483,80.13,73.34,306,2024-10-06
15480,4921,180.99,75.12,209,2024-06-04
15481,9113,338.14,82.58,252,2025-03-08
15482,4206,340.52,24.76,471,2025-01-11
15483,9398,411.33,25.66,283,2024-05-23
15484,9567,0.81,97.65,420,2024-06-09
15485,9697,475.09,89.26,381,2024-11-24
15486,7477,316.67,37.7,119,2024-07-08
15487,4390,123.15,94.81,270,2025-03-31
15488,9324,218.9,73.32,401,2025-02-27
15489,5972,358.25,48.58,95,2024-05-19
15490,8307,113.47,14.29,20,2024-08-05
15491,5917,277.65,77.88,199,2025-03-15
15492,5335,185.92,55.12,168,2024-06-21
15493,4619,454.39,81.2,139,2024-12-24
15494,2026,369.92,64.69,81,2025-04-05
15495,5565,410.95,3.71,287,2025-04-10
15496,8809,27.78,18.93,38,2024-10-18
15497,9855,473.19,33.72,148,2024-11-28
15498,8617,442.63,55.8,163,2025-03-18
15499,5156,356.44,36.84,213,2024-07-24
15500,2131,330.37,64.95,49,2025-02-14
15501,9687,95.36,66.65,409,2024-07-06
15502,8277,363.41,13.53,103,2024-09-12
15503,2138,175.86,86.11,399,2025-04-10
15504,1600,493.79,46.73,305,2025-02-17
15505,7987,13.61,44.85,4,2025-01-14
15506,400,169.63,87.92,91,2024-08-31
15507,9526,164.46,77.71,266,2024-06-03
15508,8423,417.09,86.01,92,2024-10-04
15509,4141,364.45,40.56,76,2025-02-17
15510,2392,170.82,16.33,200,2024-07-23
15511,6776,194.85,7.31,186,2025-04-09
15512,372,59.64,84.49,417,2024-07-27
15513,437,117.27,96.23,450,2024-07-18
15514,1529,266.33,6.33,64,2025-01-18
15515,1481,148.11,91.79,191,2024-06-13
15516,8104,126.43,9.24,267,2025-01-30
15517,7730,151.66,19.08,24,2025-01-31
15518,649,148.34,15.58,451,2024-12-30
15519,977,286.22,13.3,495,2024-10-09
15520,3464,240.78,36.57,481,2025-03-13
15521,3777,380.82,17.58,4,2024-07-14
15522,8673,158.14,92.07,482,2025-01-09
15523,6374,351.23,86.14,461,2024-06-11
15524,2528,379.62,21.12,312,2024-10-12
15525,9980,105.2,25.43,459,2024-11-11
15526,1110,7.3,5.36,181,2024-12-08
15527,4483,232.98,33.05,124,2024-12-11
15528,6943,341.9,69.89,66,2025-02-24
15529,343,163.2,89.85,43,2024-05-16
15530,1660,245.38,86.05,179,2025-01-01
15531,5244,344.59,76.44,118,2025-01-26
15532,6094,368.01,71.67,239,2025-04-26
15533,7987,214.04,48.96,259,2024-09-16
15534,3783,196.88,78.62,337,2024-06-14
15535,2234,335.92,60.76,163,2024-12-18
15536,2867,289.57,50.7,124,2024-05-22
15537,2836,292.56,70.01,481,2024-08-20
15538,7522,316.37,28.25,91,2025-04-18
15539,2258,495.76,88.28,454,2025-02-24
15540,9822,14.71,46.26,10,2024-09-08
15541,3135,81.28,52.87,177,2025-02-28
15542,2730,278.77,80.15,261,2024-12-26
15543,3525,257.12,99.8,301,2024-05-10
15544,7053,264.79,74.49,216,2024-05-08
15545,704,236.33,63.83,76,2024-12-10
15546,1228,80.52,69.02,266,2024-08-03
15547,9205,38.3,65.24,365,2024-06-30
15548,9672,208.32,20.04,224,2024-11-02
15549,8471,222.11,57.33,130,2024-08-20
15550,9401,62.41,27.12,298,2025-01-29
15551,9883,103.96,23.95,52,2024-08-31
15552,2828,320.76,76.58,240,2025-01-27
15553,923,250.56,11.68,210,2025-02-22
15554,7907,380.91,0.85,207,2024-08-08
15555,394,255.27,77.01,290,2025-01-22
15556,2981,67.28,43.67,306,2024-12-09
15557,4403,24.6,32.23,336,2024-05-21
15558,1168,482.69,75.8,344,2024-11-30
15559,2868,412.05,57.59,180,2024-09-20
15560,6553,174.01,83.87,292,2024-11-15
15561,1542,54.73,95.89,47,2025-01-26
15562,9008,384.88,55.35,245,2024-06-01
15563,4596,118.73,64.44,447,2025-01-03
15564,2283,213.95,81.55,69,2025-03-27
15565,3061,273.91,58.58,70,2024-11-08
15566,8740,53.64,52.49,161,2024-06-21
15567,6312,474.33,91.41,451,2024-10-08
15568,2788,455.83,28.11,160,2024-12-22
15569,9496,271.51,10.7,324,2024-10-05
15570,7793,476.84,95.82,475,2024-08-10
15571,9540,295.58,9.98,317,2024-09-02
15572,7435,423.33,63.1,390,2024-05-20
15573,5049,257.8,37.68,26,2024-12-30
15574,5456,239.45,71.24,178,2024-11-12
15575,4396,52.07,16.27,132,2024-05-27
15576,6690,314.61,32.04,225,2024-07-19
15577,3080,370.08,39.04,403,2024-11-21
15578,3302,206.12,35.18,293,2024-07-23
15579,344,311.22,36.6,420,2024-12-23
15580,5439,51.11,3.46,480,2025-04-03
15581,87,153.61,88.72,453,2024-06-23
15582,82,448.44,33.94,17,2025-01-19
15583,4394,210.28,67.39,29,2025-04-14
15584,1118,308.97,3.67,487,2024-05-22
15585,7612,335.76,75.96,321,2024-05-30
15586,9774,110.78,87.53,163,2025-01-01
15587,6643,131.69,15.52,145,2024-12-15
15588,1318,33.27,89.88,290,2024-11-01
15589,4893,451.97,85.81,60,2024-06-06
15590,179,388.43,4.09,9,2024-05-31
15591,2598,113.19,20.95,320,2024-06-11
15592,5667,489.71,38.7,191,2024-10-07
15593,4333,368.64,44.93,428,2024-06-27
15594,7137,341.06,62.81,200,2025-04-04
15595,3355,225.28,98.04,332,2024-11-01
15596,7104,272.9,57.34,104,2024-08-16
15597,7004,437.01,48.17,11,2024-05-09
15598,2537,172.35,7.7,352,2024-12-25
15599,6363,467.68,30.22,5,2025-01-07
15600,7101,428.58,23.48,71,2024-09-18
15601,282,253.98,34.69,463,2024-10-25
15602,2414,300.29,30.09,213,2025-03-07
15603,451,352.22,34.82,445,2025-01-24
15604,8749,145.92,90.51,254,2025-03-21
15605,1772,242.81,2.7,242,2024-09-11
15606,9498,259.13,41.42,115,2024-08-09
15607,520,81.82,74.63,409,2025-04-06
15608,9322,58.49,18.27,495,2024-10-25
15609,7339,465.03,85.38,3,2024-07-18
15610,2297,229.49,52.28,66,2025-03-23
15611,1681,301.64,87.12,121,2024-06-14
15612,9661,357.34,97.04,412,2024-11-12
15613,5608,145.49,70.31,416,2024-07-17
15614,4532,483.68,63.07,262,2024-12-05
15615,3958,236.16,45.39,256,2024-10-02
15616,8921,68.48,65.01,189,2024-07-28
15617,3115,232.32,42.2,274,2024-05-02
15618,6561,343.18,15.27,426,2024-05-08
15619,60,468.56,45.01,276,2024-05-07
15620,4236,58.49,73.21,356,2024-12-02
15621,1160,230.13,0.98,404,2024-09-03
15622,2763,34.1,53.17,209,2024-06-18
15623,609,446.89,58.48,314,2025-01-27
15624,4883,334.41,93.87,206,2025-01-10
15625,5259,183.95,96.77,403,2024-06-11
15626,8757,332.37,1.84,207,2024-08-30
15627,962,103.24,60.85,265,2025-03-06
15628,1213,344.66,13.1,35,2024-05-05
15629,1837,396.25,41.57,483,2024-08-29
15630,597,403.79,98.58,287,2025-01-06
15631,6240,177.48,36.82,35,2024-05-16
15632,8276,294.48,92.56,221,2025-03-13
15633,1833,343.72,39.72,156,2024-11-11
15634,4369,34.39,99.8,95,2024-06-03
15635,4500,136.57,7.2,35,2025-02-07
15636,3302,103.24,28.22,398,2024-11-03
15637,4047,157.39,97.9,204,2024-05-25
15638,8100,321.48,57.68,490,2024-12-17
15639,855,379.46,89.22,168,2024-05-30
15640,454,29.37,35.75,433,2025-03-26
15641,6498,220.35,27.24,38,2024-07-16
15642,4783,249.88,58.99,262,2024-05-02
15643,2778,367.01,50.73,308,2025-03-11
15644,910,32.45,64.46,85,2024-11-20
15645,7742,348.15,41.94,398,2024-12-05
15646,9008,165.6,49.26,410,2025-01-13
15647,3250,463.48,26.85,386,2024-08-09
15648,1443,128.02,71.0,344,2024-09-12
15649,7347,14.37,37.53,97,2025-02-21
15650,3521,141.89,90.13,349,2024-07-09
15651,121,0.52,23.16,136,2025-01-07
15652,60,306.04,87.0,66,2024-06-18
15653,6196,328.28,9.4,267,2024-07-01
15654,2346,305.89,39.17,411,2024-08-22
15655,9735,492.49,46.76,399,2025-01-28
15656,6128,347.12,37.77,16,2025-04-19
15657,1243,109.67,82.68,111,2024-10-08
15658,7206,175.19,59.79,2,2025-03-08
15659,3820,492.5,50.72,311,2024-12-17
15660,6777,203.03,9.14,174,2025-03-05
15661,3660,404.11,33.53,242,2024-07-13
15662,9875,187.76,66.98,264,2024-07-03
15663,7155,461.17,71.19,316,2024-12-21
15664,4793,455.93,12.09,458,2024-07-11
15665,4192,275.81,15.06,81,2024-09-23
15666,8184,96.21,59.33,466,2025-03-21
15667,1682,52.62,31.98,203,2024-05-17
15668,4566,46.34,21.0,347,2025-04-24
15669,7576,440.61,67.69,461,2025-01-22
15670,8763,462.9,82.47,15,2024-11-07
15671,7829,243.48,77.41,266,2024-07-12
15672,5135,114.49,38.41,335,2025-03-17
15673,8818,279.48,78.53,189,2024-05-08
15674,9642,141.47,38.22,321,2025-01-08
15675,4630,431.0,89.63,493,2025-01-27
15676,5087,35.1,71.11,286,2024-08-14
15677,1087,192.21,0.37,322,2024-12-10
15678,5707,256.02,24.07,363,2024-08-01
15679,9712,488.28,44.48,166,2024-09-30
15680,1034,72.25,99.35,290,2024-10-03
15681,8176,162.54,66.6,336,2024-07-23
15682,7696,351.01,90.13,120,2025-03-03
15683,7835,352.25,24.95,283,2025-02-19
15684,4806,141.54,76.6,262,2024-10-24
15685,870,412.49,16.29,240,2025-03-04
15686,3526,84.04,20.64,61,2025-03-26
15687,9970,471.7,83.59,256,2024-10-20
15688,5574,279.75,14.62,42,2024-09-20
15689,3697,85.93,24.04,52,2025-01-08
15690,4938,454.25,93.37,482,2024-06-24
15691,2741,244.83,53.41,50,2024-12-22
15692,6157,395.53,4.43,63,2024-12-25
15693,2794,51.01,92.46,396,2025-04-27
15694,6280,95.98,70.34,137,2025-03-25
15695,162,288.66,85.71,145,2025-02-27
15696,9754,170.96,16.6,320,2024-11-18
15697,6852,334.18,44.64,46,2025-03-19
15698,787,61.65,45.01,238,2025-02-18
15699,6044,265.5,16.78,223,2024-10-08
15700,2256,355.82,50.23,374,2024-10-13
15701,1401,134.16,4.72,210,2024-10-07
15702,2678,305.38,98.18,34,2024-05-09
15703,4373,0.23,21.49,392,2024-05-25
15704,8020,405.34,56.12,84,2025-01-28
15705,1993,417.71,31.62,466,2025-01-28
15706,8498,39.99,54.08,322,2024-09-15
15707,5508,417.59,84.86,481,2024-10-22
15708,2100,9.87,78.98,342,2024-06-14
15709,1089,59.79,29.81,60,2025-03-08
15710,8933,252.09,69.01,49,2024-08-04
15711,4451,270.33,84.95,51,2025-01-15
15712,9333,315.69,3.6,111,2025-04-17
15713,4864,84.28,18.84,437,2025-04-12
15714,8368,491.28,37.01,30,2024-06-03
15715,9045,463.97,44.15,68,2024-07-29
15716,5742,434.57,40.25,297,2024-11-04
15717,9137,266.8,84.38,248,2024-06-15
15718,1432,301.97,30.9,345,2024-08-06
15719,3658,324.09,34.04,438,2025-01-13
15720,1275,117.12,68.66,488,2025-01-23
15721,8376,175.14,39.42,375,2024-07-02
15722,3733,280.56,14.22,422,2024-06-21
15723,9419,332.28,76.16,53,2024-06-03
15724,477,138.04,48.21,257,2025-02-13
15725,8347,153.65,25.0,105,2024-08-06
15726,6472,280.6,96.34,476,2024-12-25
15727,2743,283.46,99.27,295,2025-03-04
15728,586,243.98,11.1,441,2024-12-26
15729,9995,34.95,12.32,365,2024-12-14
15730,3299,422.12,6.97,182,2024-08-24
15731,1364,196.05,13.97,489,2025-02-04
15732,3702,123.29,26.71,441,2025-01-17
15733,8020,251.99,24.99,317,2025-01-08
15734,9331,39.34,82.6,102,2024-06-02
15735,1213,472.88,12.31,410,2024-05-31
15736,3985,72.71,97.58,353,2024-05-10
15737,6944,305.46,26.05,140,2025-01-16
15738,4309,93.03,6.18,48,2024-07-20
15739,3942,221.08,85.35,65,2024-07-12
15740,586,320.18,48.79,253,2024-07-20
15741,5443,419.46,11.18,104,2025-02-11
15742,7550,385.96,54.39,408,2024-08-18
15743,4181,329.67,16.34,36,2025-01-02
15744,6588,85.34,25.92,56,2025-03-07
15745,2699,11.17,76.33,184,2024-08-01
15746,2600,429.97,82.76,87,2024-11-12
15747,3905,263.49,28.77,303,2024-10-02
15748,2170,453.33,81.12,131,2025-02-09
15749,7581,243.33,10.21,70,2024-06-28
15750,5808,330.61,44.03,360,2024-06-01
15751,990,353.39,92.26,186,2025-02-16
15752,7068,28.41,92.46,73,2024-10-20
15753,2181,205.65,25.35,255,2024-06-09
15754,6160,477.23,69.52,14,2024-12-26
15755,6657,81.36,2.18,328,2025-04-05
15756,9377,442.47,78.44,481,2024-05-02
15757,9786,193.63,5.8,428,2025-01-16
15758,7625,441.67,1.6,94,2024-10-13
15759,5343,148.42,4.56,428,2025-02-24
15760,2814,106.94,99.51,399,2025-03-13
15761,755,116.83,65.39,85,2025-02-03
15762,7351,151.5,49.69,233,2024-09-18
15763,2275,90.71,35.89,281,2024-12-11
15764,5446,261.57,91.17,245,2024-10-12
15765,4878,99.32,33.89,111,2025-01-18
15766,2371,144.65,69.44,288,2025-01-26
15767,8710,375.15,54.55,135,2024-07-12
15768,1138,61.01,57.32,310,2024-10-14
15769,6356,486.15,66.56,171,2025-03-26
15770,7249,302.31,22.89,367,2024-06-22
15771,2013,188.97,23.15,207,2024-05-07
15772,6806,166.14,50.18,490,2024-11-05
15773,5451,384.02,7.12,408,2024-12-12
15774,4911,343.35,58.55,470,2025-02-19
15775,2685,354.9,67.14,495,2025-04-12
15776,42,312.07,95.41,401,2024-11-08
15777,8346,432.21,54.42,389,2024-08-12
15778,3745,330.79,73.19,380,2024-12-31
15779,6865,302.32,50.99,444,2024-11-17
15780,2403,79.28,51.43,183,2025-03-27
15781,9823,129.71,23.66,266,2024-11-11
15782,8438,309.59,80.18,238,2024-07-08
15783,6345,36.57,75.27,500,2024-09-13
15784,3111,493.91,52.51,205,2024-08-21
15785,7532,94.67,0.95,249,2024-05-18
15786,872,102.8,83.19,334,2024-12-19
15787,4636,25.47,35.85,46,2024-07-15
15788,725,183.45,37.15,483,2024-08-07
15789,153,240.94,17.04,26,2024-12-21
15790,7770,233.6,0.08,28,2024-09-09
15791,2441,177.09,87.66,94,2024-09-14
15792,5001,122.26,89.34,159,2024-08-24
15793,6998,87.38,67.45,60,2025-03-21
15794,791,345.99,47.88,340,2024-11-13
15795,3288,146.89,80.4,387,2025-04-19
15796,8283,161.64,71.6,156,2025-03-01
15797,8864,462.81,60.63,300,2025-03-03
15798,1346,7.52,1.31,112,2025-01-23
15799,5900,126.51,87.34,87,2024-09-06
15800,4131,256.24,18.85,275,2024-09-09
15801,7094,191.32,70.06,483,2024-09-01
15802,8690,122.65,37.61,245,2025-04-05
15803,9607,54.72,15.65,184,2025-01-17
15804,1414,40.95,46.27,15,2025-03-26
15805,3889,488.7,82.39,432,2025-01-11
15806,6003,39.06,22.96,167,2024-08-06
15807,9600,67.22,65.7,386,2024-11-11
15808,164,234.78,83.59,359,2024-06-06
15809,9870,10.85,7.67,37,2025-03-31
15810,6166,108.44,75.77,425,2024-11-05
15811,4176,254.2,92.03,184,2024-10-04
15812,9020,382.91,87.34,367,2025-04-04
15813,2709,199.05,29.11,338,2024-11-27
15814,8480,134.44,81.29,70,2025-02-14
15815,3859,382.36,40.72,209,2024-11-08
15816,162,199.4,43.46,147,2024-08-28
15817,1259,433.41,68.34,248,2025-04-09
15818,2038,266.51,76.86,240,2025-04-20
15819,3852,101.67,68.46,345,2025-01-26
15820,8453,317.35,16.84,456,2024-05-22
15821,1137,392.7,68.67,265,2024-12-19
15822,4121,136.1,78.39,74,2025-02-24
15823,4531,63.81,75.16,72,2025-02-21
15824,9379,125.91,38.9,421,2024-09-12
15825,4072,123.92,27.25,359,2024-10-05
15826,8220,371.5,14.81,179,2024-06-06
15827,7794,59.04,96.62,82,2024-10-09
15828,5507,274.92,13.97,221,2024-11-19
15829,9120,365.56,15.38,246,2024-10-02
15830,5915,247.77,90.38,121,2025-01-03
15831,2952,441.05,49.17,387,2024-07-27
15832,6638,470.01,80.56,249,2025-03-17
15833,3836,180.72,97.61,81,2024-11-16
15834,1108,157.36,76.68,58,2024-07-13
15835,457,306.84,73.27,285,2025-04-20
15836,8646,67.67,67.24,434,2024-10-09
15837,1074,364.16,14.63,57,2025-03-20
15838,4248,358.91,57.75,31,2025-03-04
15839,6693,380.11,33.26,444,2025-03-04
15840,1933,192.19,59.4,110,2024-09-20
15841,3137,25.79,31.6,332,2025-04-23
15842,2601,492.69,89.94,292,2024-07-12
15843,9894,428.8,8.1,133,2024-09-23
15844,4444,224.4,94.44,487,2024-09-17
15845,1431,336.53,2.62,325,2025-04-03
15846,8581,491.67,7.3,214,2024-12-28
15847,4903,317.08,9.77,179,2024-11-28
15848,6979,85.15,64.34,297,2024-10-19
15849,23,337.56,41.81,60,2025-02-09
15850,5455,342.31,55.66,152,2025-04-18
15851,1161,93.58,34.41,152,2024-10-07
15852,3766,230.96,69.15,306,2024-08-17
15853,385,103.69,17.71,33,2024-10-03
15854,3355,210.22,19.1,72,2024-12-12
15855,5025,118.89,68.05,473,2024-12-17
15856,4185,70.58,86.42,377,2025-01-11
15857,2418,383.14,0.29,38,2024-08-11
15858,6798,163.33,10.43,401,2024-11-29
15859,2110,187.14,93.68,6,2024-11-19
15860,3137,394.89,40.12,9,2025-04-11
15861,6678,52.21,77.1,151,2024-07-02
15862,474,303.75,28.74,164,2024-11-08
15863,8296,215.01,6.54,451,2024-06-07
15864,5927,201.7,39.43,474,2024-09-26
15865,5330,5.19,78.2,90,2024-07-10
15866,662,459.14,4.43,466,2024-07-22
15867,4689,265.76,94.05,81,2024-07-21
15868,4111,417.97,43.77,455,2025-04-15
15869,2802,233.49,38.97,166,2024-09-15
15870,2784,66.42,57.12,281,2024-10-22
15871,7793,175.21,97.37,187,2024-10-15
15872,5394,497.56,14.05,452,2025-04-17
15873,1970,66.72,76.29,63,2024-11-24
15874,7802,472.7,17.83,320,2024-09-11
15875,3544,399.95,53.77,450,2025-04-19
15876,3536,62.57,58.67,281,2024-06-19
15877,6219,444.04,29.31,317,2024-06-09
15878,1972,81.77,51.18,323,2024-04-30
15879,5866,297.86,61.49,60,2024-06-19
15880,4469,243.51,58.5,100,2025-02-14
15881,3218,310.62,65.23,422,2025-01-23
15882,9043,358.83,10.29,225,2025-03-18
15883,936,77.72,32.96,82,2025-04-15
15884,8587,215.4,25.45,365,2025-03-24
15885,2476,163.48,52.96,38,2024-12-15
15886,8125,498.57,46.54,207,2024-12-17
15887,2043,287.83,12.56,202,2024-06-15
15888,5258,387.29,10.42,0,2024-05-01
15889,6263,217.69,73.66,271,2024-05-16
15890,7798,263.13,91.19,198,2025-04-08
15891,7671,136.78,85.72,490,2025-03-13
15892,3406,469.21,91.12,297,2025-03-13
15893,6601,294.52,77.36,290,2025-04-27
15894,6952,225.39,17.47,489,2024-05-04
15895,3346,295.61,58.98,195,2025-04-11
15896,3690,146.93,25.6,111,2024-05-23
15897,4391,438.78,65.73,121,2025-03-12
15898,2424,77.15,95.4,81,2024-10-30
15899,1458,280.28,97.16,371,2024-06-24
15900,7983,462.52,2.88,167,2024-05-11
15901,5288,60.76,29.23,432,2024-12-05
